Sine,Cosine,Square,Trianglular,RampSignal
-0.957319498,-0.289031797,-1,0.033033033,0.51117039
-0.960293686,-0.278991106,-1,0.034534535,0.511670557
-0.963162567,-0.268919821,-1,0.036036036,0.512170724
-0.965925826,-0.258819045,-1,0.037537538,0.51267089
-0.968583161,-0.248689887,-1,0.039039039,0.513171057
-0.97113428,-0.238533458,-1,0.040540541,0.513671224
-0.973578903,-0.22835087,-1,0.042042042,0.51417139
-0.975916762,-0.218143241,-1,0.043543544,0.514671557
-0.978147601,-0.207911691,-1,0.045045045,0.515171724
-0.980271175,-0.19765734,-1,0.046546547,0.515671891
-0.982287251,-0.187381315,-1,0.048048048,0.516172057
-0.984195608,-0.17708474,-1,0.04954955,0.516672224
-0.985996037,-0.166768747,-1,0.051051051,0.517172391
-0.987688341,-0.156434465,-1,0.052552553,0.517672558
-0.989272333,-0.146083029,-1,0.054054054,0.518172724
-0.99074784,-0.135715572,-1,0.055555556,0.518672891
-0.992114701,-0.125333234,-1,0.057057057,0.519173058
-0.993372766,-0.11493715,-1,0.058558559,0.519673224
-0.994521895,-0.104528463,-1,0.06006006,0.520173391
-0.995561965,-0.094108313,-1,0.061561562,0.520673558
-0.996492859,-0.083677843,-1,0.063063063,0.521173725
-0.997314477,-0.073238197,-1,0.064564565,0.521673891
-0.998026728,-0.06279052,-1,0.066066066,0.522174058
-0.998629535,-0.052335956,-1,0.067567568,0.522674225
-0.99912283,-0.041875654,-1,0.069069069,0.523174391
-0.99950656,-0.031410759,-1,0.070570571,0.523674558
-0.999780683,-0.02094242,-1,0.072072072,0.524174725
-0.999945169,-0.010471784,-1,0.073573574,0.524674892
-1,-4.29E-16,-1,0.075075075,0.525175058
-0.999945169,0.010471784,-1,0.076576577,0.525675225
-0.999780683,0.02094242,-1,0.078078078,0.526175392
-0.99950656,0.031410759,-1,0.07957958,0.526675559
-0.99912283,0.041875654,-1,0.081081081,0.527175725
-0.998629535,0.052335956,-1,0.082582583,0.527675892
-0.998026728,0.06279052,-1,0.084084084,0.528176059
-0.997314477,0.073238197,-1,0.085585586,0.528676225
-0.996492859,0.083677843,-1,0.087087087,0.529176392
-0.995561965,0.094108313,-1,0.088588589,0.529676559
-0.994521895,0.104528463,-1,0.09009009,0.530176726
-0.993372766,0.11493715,-1,0.091591592,0.530676892
-0.992114701,0.125333234,-1,0.093093093,0.531177059
-0.99074784,0.135715572,-1,0.094594595,0.531677226
-0.989272333,0.146083029,-1,0.096096096,0.532177392
-0.987688341,0.156434465,-1,0.097597598,0.532677559
-0.985996037,0.166768747,-1,0.099099099,0.533177726
-0.984195608,0.17708474,-1,0.100600601,0.533677893
-0.982287251,0.187381315,-1,0.102102102,0.534178059
-0.980271175,0.19765734,-1,0.103603604,0.534678226
-0.978147601,0.207911691,-1,0.105105105,0.535178393
-0.975916762,0.218143241,-1,0.106606607,0.53567856
-0.973578903,0.22835087,-1,0.108108108,0.536178726
-0.97113428,0.238533458,-1,0.10960961,0.536678893
-0.968583161,0.248689887,-1,0.111111111,0.53717906
-0.965925826,0.258819045,-1,0.112612613,0.537679226
-0.963162567,0.268919821,-1,0.114114114,0.538179393
-0.960293686,0.278991106,-1,0.115615616,0.53867956
-0.957319498,0.289031797,-1,0.117117117,0.539179727
-0.954240329,0.299040792,-1,0.118618619,0.539679893
-0.951056516,0.309016994,-1,0.12012012,0.54018006
-0.94776841,0.318959309,-1,0.121621622,0.540680227
-0.94437637,0.328866647,-1,0.123123123,0.541180393
-0.940880769,0.33873792,-1,0.124624625,0.54168056
-0.937281989,0.348572047,-1,0.126126126,0.542180727
-0.933580426,0.35836795,-1,0.127627628,0.542680894
-0.929776486,0.368124553,-1,0.129129129,0.54318106
-0.925870585,0.377840787,-1,0.130630631,0.543681227
-0.921863152,0.387515586,-1,0.132132132,0.544181394
-0.917754626,0.397147891,-1,0.133633634,0.544681561
-0.913545458,0.406736643,-1,0.135135135,0.545181727
-0.909236109,0.416280792,-1,0.136636637,0.545681894
-0.904827052,0.425779292,-1,0.138138138,0.546182061
-0.900318771,0.435231099,-1,0.13963964,0.546682227
-0.89571176,0.444635179,-1,0.141141141,0.547182394
-0.891006524,0.4539905,-1,0.142642643,0.547682561
-0.886203579,0.463296035,-1,0.144144144,0.548182728
-0.881303452,0.472550765,-1,0.145645646,0.548682894
-0.87630668,0.481753674,-1,0.147147147,0.549183061
-0.871213811,0.490903754,-1,0.148648649,0.549683228
-0.866025404,0.5,-1,0.15015015,0.550183394
-0.860742027,0.509041416,-1,0.151651652,0.550683561
-0.85536426,0.518027009,-1,0.153153153,0.551183728
-0.849892693,0.526955795,-1,0.154654655,0.551683895
-0.844327926,0.535826795,-1,0.156156156,0.552184061
-0.838670568,0.544639035,-1,0.157657658,0.552684228
-0.832921241,0.553391549,-1,0.159159159,0.553184395
-0.827080574,0.562083378,-1,0.160660661,0.553684562
-0.821149209,0.570713568,-1,0.162162162,0.554184728
-0.815127796,0.579281172,-1,0.163663664,0.554684895
-0.809016994,0.587785252,-1,0.165165165,0.555185062
-0.802817475,0.596224875,-1,0.166666667,0.555685228
-0.796529918,0.604599115,-1,0.168168168,0.556185395
-0.790155012,0.612907054,-1,0.16966967,0.556685562
-0.783693457,0.62114778,-1,0.171171171,0.557185729
-0.777145961,0.629320391,-1,0.172672673,0.557685895
-0.770513243,0.63742399,-1,0.174174174,0.558186062
-0.763796029,0.645457688,-1,0.175675676,0.558686229
-0.756995056,0.653420604,-1,0.177177177,0.559186395
-0.75011107,0.661311865,-1,0.178678679,0.559686562
-0.743144825,0.669130606,-1,0.18018018,0.560186729
-0.736097087,0.67687597,-1,0.181681682,0.560686896
-0.728968627,0.684547106,-1,0.183183183,0.561187062
-0.721760228,0.692143174,-1,0.184684685,0.561687229
-0.71447268,0.699663341,-1,0.186186186,0.562187396
-0.707106781,0.707106781,-1,0.187687688,0.562687563
-0.699663341,0.71447268,-1,0.189189189,0.563187729
-0.692143174,0.721760228,-1,0.190690691,0.563687896
-0.684547106,0.728968627,-1,0.192192192,0.564188063
-0.67687597,0.736097087,-1,0.193693694,0.564688229
-0.669130606,0.743144825,-1,0.195195195,0.565188396
-0.661311865,0.75011107,-1,0.196696697,0.565688563
-0.653420604,0.756995056,-1,0.198198198,0.56618873
-0.645457688,0.763796029,-1,0.1996997,0.566688896
-0.63742399,0.770513243,-1,0.201201201,0.567189063
-0.629320391,0.777145961,-1,0.202702703,0.56768923
-0.62114778,0.783693457,-1,0.204204204,0.568189396
-0.612907054,0.790155012,-1,0.205705706,0.568689563
-0.604599115,0.796529918,-1,0.207207207,0.56918973
-0.596224875,0.802817475,-1,0.208708709,0.569689897
-0.587785252,0.809016994,-1,0.21021021,0.570190063
-0.579281172,0.815127796,-1,0.211711712,0.57069023
-0.570713568,0.821149209,-1,0.213213213,0.571190397
-0.562083378,0.827080574,-1,0.214714715,0.571690564
-0.553391549,0.832921241,-1,0.216216216,0.57219073
-0.544639035,0.838670568,-1,0.217717718,0.572690897
-0.535826795,0.844327926,-1,0.219219219,0.573191064
-0.526955795,0.849892693,-1,0.220720721,0.57369123
-0.518027009,0.85536426,-1,0.222222222,0.574191397
-0.509041416,0.860742027,-1,0.223723724,0.574691564
-0.5,0.866025404,-1,0.225225225,0.575191731
-0.490903754,0.871213811,-1,0.226726727,0.575691897
-0.481753674,0.87630668,-1,0.228228228,0.576192064
-0.472550765,0.881303452,-1,0.22972973,0.576692231
-0.463296035,0.886203579,-1,0.231231231,0.577192397
-0.4539905,0.891006524,-1,0.232732733,0.577692564
-0.444635179,0.89571176,-1,0.234234234,0.578192731
-0.435231099,0.900318771,-1,0.235735736,0.578692898
-0.425779292,0.904827052,-1,0.237237237,0.579193064
-0.416280792,0.909236109,-1,0.238738739,0.579693231
-0.406736643,0.913545458,-1,0.24024024,0.580193398
-0.397147891,0.917754626,-1,0.241741742,0.580693565
-0.387515586,0.921863152,-1,0.243243243,0.581193731
-0.377840787,0.925870585,-1,0.244744745,0.581693898
-0.368124553,0.929776486,-1,0.246246246,0.582194065
-0.35836795,0.933580426,-1,0.247747748,0.582694231
-0.348572047,0.937281989,-1,0.249249249,0.583194398
-0.33873792,0.940880769,-1,0.250750751,0.583694565
-0.328866647,0.94437637,-1,0.252252252,0.584194732
-0.318959309,0.94776841,-1,0.253753754,0.584694898
-0.309016994,0.951056516,-1,0.255255255,0.585195065
-0.299040792,0.954240329,-1,0.256756757,0.585695232
-0.289031797,0.957319498,-1,0.258258258,0.586195398
-0.278991106,0.960293686,-1,0.25975976,0.586695565
-0.268919821,0.963162567,-1,0.261261261,0.587195732
-0.258819045,0.965925826,-1,0.262762763,0.587695899
-0.248689887,0.968583161,-1,0.264264264,0.588196065
-0.238533458,0.97113428,-1,0.265765766,0.588696232
-0.22835087,0.973578903,-1,0.267267267,0.589196399
-0.218143241,0.975916762,-1,0.268768769,0.589696566
-0.207911691,0.978147601,-1,0.27027027,0.590196732
-0.19765734,0.980271175,-1,0.271771772,0.590696899
-0.187381315,0.982287251,-1,0.273273273,0.591197066
-0.17708474,0.984195608,-1,0.274774775,0.591697232
-0.166768747,0.985996037,-1,0.276276276,0.592197399
-0.156434465,0.987688341,-1,0.277777778,0.592697566
-0.146083029,0.989272333,-1,0.279279279,0.593197733
-0.135715572,0.99074784,-1,0.280780781,0.593697899
-0.125333234,0.992114701,-1,0.282282282,0.594198066
-0.11493715,0.993372766,-1,0.283783784,0.594698233
-0.104528463,0.994521895,-1,0.285285285,0.595198399
-0.094108313,0.995561965,-1,0.286786787,0.595698566
-0.083677843,0.996492859,-1,0.288288288,0.596198733
-0.073238197,0.997314477,-1,0.28978979,0.5966989
-0.06279052,0.998026728,-1,0.291291291,0.597199066
-0.052335956,0.998629535,-1,0.292792793,0.597699233
-0.041875654,0.99912283,-1,0.294294294,0.5981994
-0.031410759,0.99950656,-1,0.295795796,0.598699567
-0.02094242,0.999780683,-1,0.297297297,0.599199733
-0.010471784,0.999945169,-1,0.298798799,0.5996999
-2.27E-15,1,-1,0.3003003,0.600200067
0.010471784,0.999945169,1,0.301801802,0.600700233
0.02094242,0.999780683,1,0.303303303,0.6012004
0.031410759,0.99950656,1,0.304804805,0.601700567
0.041875654,0.99912283,1,0.306306306,0.602200734
0.052335956,0.998629535,1,0.307807808,0.6027009
0.06279052,0.998026728,1,0.309309309,0.603201067
0.073238197,0.997314477,1,0.310810811,0.603701234
0.083677843,0.996492859,1,0.312312312,0.6042014
0.094108313,0.995561965,1,0.313813814,0.604701567
0.104528463,0.994521895,1,0.315315315,0.605201734
0.11493715,0.993372766,1,0.316816817,0.605701901
0.125333234,0.992114701,1,0.318318318,0.606202067
0.135715572,0.99074784,1,0.31981982,0.606702234
0.146083029,0.989272333,1,0.321321321,0.607202401
0.156434465,0.987688341,1,0.322822823,0.607702568
0.166768747,0.985996037,1,0.324324324,0.608202734
0.17708474,0.984195608,1,0.325825826,0.608702901
0.187381315,0.982287251,1,0.327327327,0.609203068
0.19765734,0.980271175,1,0.328828829,0.609703234
0.207911691,0.978147601,1,0.33033033,0.610203401
0.218143241,0.975916762,1,0.331831832,0.610703568
0.22835087,0.973578903,1,0.333333333,0.611203735
0.238533458,0.97113428,1,0.334834835,0.611703901
0.248689887,0.968583161,1,0.336336336,0.612204068
0.258819045,0.965925826,1,0.337837838,0.612704235
0.268919821,0.963162567,1,0.339339339,0.613204401
0.278991106,0.960293686,1,0.340840841,0.613704568
0.289031797,0.957319498,1,0.342342342,0.614204735
0.299040792,0.954240329,1,0.343843844,0.614704902
0.309016994,0.951056516,1,0.345345345,0.615205068
0.318959309,0.94776841,1,0.346846847,0.615705235
0.328866647,0.94437637,1,0.348348348,0.616205402
0.33873792,0.940880769,1,0.34984985,0.616705569
0.348572047,0.937281989,1,0.351351351,0.617205735
0.35836795,0.933580426,1,0.352852853,0.617705902
0.368124553,0.929776486,1,0.354354354,0.618206069
0.377840787,0.925870585,1,0.355855856,0.618706235
0.387515586,0.921863152,1,0.357357357,0.619206402
0.397147891,0.917754626,1,0.358858859,0.619706569
0.406736643,0.913545458,1,0.36036036,0.620206736
0.416280792,0.909236109,1,0.361861862,0.620706902
0.425779292,0.904827052,1,0.363363363,0.621207069
0.435231099,0.900318771,1,0.364864865,0.621707236
0.444635179,0.89571176,1,0.366366366,0.622207402
0.4539905,0.891006524,1,0.367867868,0.622707569
0.463296035,0.886203579,1,0.369369369,0.623207736
0.472550765,0.881303452,1,0.370870871,0.623707903
0.481753674,0.87630668,1,0.372372372,0.624208069
0.490903754,0.871213811,1,0.373873874,0.624708236
0.5,0.866025404,1,0.375375375,0.625208403
0.509041416,0.860742027,1,0.376876877,0.62570857
0.518027009,0.85536426,1,0.378378378,0.626208736
0.526955795,0.849892693,1,0.37987988,0.626708903
0.535826795,0.844327926,1,0.381381381,0.62720907
0.544639035,0.838670568,1,0.382882883,0.627709236
0.553391549,0.832921241,1,0.384384384,0.628209403
0.562083378,0.827080574,1,0.385885886,0.62870957
0.570713568,0.821149209,1,0.387387387,0.629209737
0.579281172,0.815127796,1,0.388888889,0.629709903
0.587785252,0.809016994,1,0.39039039,0.63021007
0.596224875,0.802817475,1,0.391891892,0.630710237
0.604599115,0.796529918,1,0.393393393,0.631210403
0.612907054,0.790155012,1,0.394894895,0.63171057
0.62114778,0.783693457,1,0.396396396,0.632210737
0.629320391,0.777145961,1,0.397897898,0.632710904
0.63742399,0.770513243,1,0.399399399,0.63321107
0.645457688,0.763796029,1,0.400900901,0.633711237
0.653420604,0.756995056,1,0.402402402,0.634211404
0.661311865,0.75011107,1,0.403903904,0.634711571
0.669130606,0.743144825,1,0.405405405,0.635211737
0.67687597,0.736097087,1,0.406906907,0.635711904
0.684547106,0.728968627,1,0.408408408,0.636212071
0.692143174,0.721760228,1,0.40990991,0.636712237
0.699663341,0.71447268,1,0.411411411,0.637212404
0.707106781,0.707106781,1,0.412912913,0.637712571
0.71447268,0.699663341,1,0.414414414,0.638212738
0.721760228,0.692143174,1,0.415915916,0.638712904
0.728968627,0.684547106,1,0.417417417,0.639213071
0.736097087,0.67687597,1,0.418918919,0.639713238
0.743144825,0.669130606,1,0.42042042,0.640213404
0.75011107,0.661311865,1,0.421921922,0.640713571
0.756995056,0.653420604,1,0.423423423,0.641213738
0.763796029,0.645457688,1,0.424924925,0.641713905
0.770513243,0.63742399,1,0.426426426,0.642214071
0.777145961,0.629320391,1,0.427927928,0.642714238
0.783693457,0.62114778,1,0.429429429,0.643214405
0.790155012,0.612907054,1,0.430930931,0.643714572
0.796529918,0.604599115,1,0.432432432,0.644214738
0.802817475,0.596224875,1,0.433933934,0.644714905
0.809016994,0.587785252,1,0.435435435,0.645215072
0.815127796,0.579281172,1,0.436936937,0.645715238
0.821149209,0.570713568,1,0.438438438,0.646215405
0.827080574,0.562083378,1,0.43993994,0.646715572
0.832921241,0.553391549,1,0.441441441,0.647215739
0.838670568,0.544639035,1,0.442942943,0.647715905
0.844327926,0.535826795,1,0.444444444,0.648216072
0.849892693,0.526955795,1,0.445945946,0.648716239
0.85536426,0.518027009,1,0.447447447,0.649216405
0.860742027,0.509041416,1,0.448948949,0.649716572
0.866025404,0.5,1,0.45045045,0.650216739
0.871213811,0.490903754,1,0.451951952,0.650716906
0.87630668,0.481753674,1,0.453453453,0.651217072
0.881303452,0.472550765,1,0.454954955,0.651717239
0.886203579,0.463296035,1,0.456456456,0.652217406
0.891006524,0.4539905,1,0.457957958,0.652717573
0.89571176,0.444635179,1,0.459459459,0.653217739
0.900318771,0.435231099,1,0.460960961,0.653717906
0.904827052,0.425779292,1,0.462462462,0.654218073
0.909236109,0.416280792,1,0.463963964,0.654718239
0.913545458,0.406736643,1,0.465465465,0.655218406
0.917754626,0.397147891,1,0.466966967,0.655718573
0.921863152,0.387515586,1,0.468468468,0.65621874
0.925870585,0.377840787,1,0.46996997,0.656718906
0.929776486,0.368124553,1,0.471471471,0.657219073
0.933580426,0.35836795,1,0.472972973,0.65771924
0.937281989,0.348572047,1,0.474474474,0.658219406
0.940880769,0.33873792,1,0.475975976,0.658719573
0.94437637,0.328866647,1,0.477477477,0.65921974
0.94776841,0.318959309,1,0.478978979,0.659719907
0.951056516,0.309016994,1,0.48048048,0.660220073
0.954240329,0.299040792,1,0.481981982,0.66072024
0.957319498,0.289031797,1,0.483483483,0.661220407
0.960293686,0.278991106,1,0.484984985,0.661720574
0.963162567,0.268919821,1,0.486486486,0.66222074
0.965925826,0.258819045,1,0.487987988,0.662720907
0.968583161,0.248689887,1,0.489489489,0.663221074
0.97113428,0.238533458,1,0.490990991,0.66372124
0.973578903,0.22835087,1,0.492492492,0.664221407
0.975916762,0.218143241,1,0.493993994,0.664721574
0.978147601,0.207911691,1,0.495495495,0.665221741
0.980271175,0.19765734,1,0.496996997,0.665721907
0.982287251,0.187381315,1,0.498498498,0.666222074
0.984195608,0.17708474,1,0.5,0.666722241
0.985996037,0.166768747,1,0.501501502,0.667222407
0.987688341,0.156434465,1,0.503003003,0.667722574
0.989272333,0.146083029,1,0.504504505,0.668222741
0.99074784,0.135715572,1,0.506006006,0.668722908
0.992114701,0.125333234,1,0.507507508,0.669223074
0.993372766,0.11493715,1,0.509009009,0.669723241
0.994521895,0.104528463,1,0.510510511,0.670223408
0.995561965,0.094108313,1,0.512012012,0.670723575
0.996492859,0.083677843,1,0.513513514,0.671223741
0.997314477,0.073238197,1,0.515015015,0.671723908
0.998026728,0.06279052,1,0.516516517,0.672224075
0.998629535,0.052335956,1,0.518018018,0.672724241
0.99912283,0.041875654,1,0.51951952,0.673224408
0.99950656,0.031410759,1,0.521021021,0.673724575
0.999780683,0.02094242,1,0.522522523,0.674224742
0.999945169,0.010471784,1,0.524024024,0.674724908
1,5.51E-16,1,0.525525526,0.675225075
0.999945169,-0.010471784,1,0.527027027,0.675725242
0.999780683,-0.02094242,1,0.528528529,0.676225408
0.99950656,-0.031410759,1,0.53003003,0.676725575
0.99912283,-0.041875654,1,0.531531532,0.677225742
0.998629535,-0.052335956,1,0.533033033,0.677725909
0.998026728,-0.06279052,1,0.534534535,0.678226075
0.997314477,-0.073238197,1,0.536036036,0.678726242
0.996492859,-0.083677843,1,0.537537538,0.679226409
0.995561965,-0.094108313,1,0.539039039,0.679726576
0.994521895,-0.104528463,1,0.540540541,0.680226742
0.993372766,-0.11493715,1,0.542042042,0.680726909
0.992114701,-0.125333234,1,0.543543544,0.681227076
0.99074784,-0.135715572,1,0.545045045,0.681727242
0.989272333,-0.146083029,1,0.546546547,0.682227409
0.987688341,-0.156434465,1,0.548048048,0.682727576
0.985996037,-0.166768747,1,0.54954955,0.683227743
0.984195608,-0.17708474,1,0.551051051,0.683727909
0.982287251,-0.187381315,1,0.552552553,0.684228076
0.980271175,-0.19765734,1,0.554054054,0.684728243
0.978147601,-0.207911691,1,0.555555556,0.685228409
0.975916762,-0.218143241,1,0.557057057,0.685728576
0.973578903,-0.22835087,1,0.558558559,0.686228743
0.97113428,-0.238533458,1,0.56006006,0.68672891
0.968583161,-0.248689887,1,0.561561562,0.687229076
0.965925826,-0.258819045,1,0.563063063,0.687729243
0.963162567,-0.268919821,1,0.564564565,0.68822941
0.960293686,-0.278991106,1,0.566066066,0.688729577
0.957319498,-0.289031797,1,0.567567568,0.689229743
0.954240329,-0.299040792,1,0.569069069,0.68972991
0.951056516,-0.309016994,1,0.570570571,0.690230077
0.94776841,-0.318959309,1,0.572072072,0.690730243
0.94437637,-0.328866647,1,0.573573574,0.69123041
0.940880769,-0.33873792,1,0.575075075,0.691730577
0.937281989,-0.348572047,1,0.576576577,0.692230744
0.933580426,-0.35836795,1,0.578078078,0.69273091
0.929776486,-0.368124553,1,0.57957958,0.693231077
0.925870585,-0.377840787,1,0.581081081,0.693731244
0.921863152,-0.387515586,1,0.582582583,0.69423141
0.917754626,-0.397147891,1,0.584084084,0.694731577
0.913545458,-0.406736643,1,0.585585586,0.695231744
0.909236109,-0.416280792,1,0.587087087,0.695731911
0.904827052,-0.425779292,1,0.588588589,0.696232077
0.900318771,-0.435231099,1,0.59009009,0.696732244
0.89571176,-0.444635179,1,0.591591592,0.697232411
0.891006524,-0.4539905,1,0.593093093,0.697732578
0.886203579,-0.463296035,1,0.594594595,0.698232744
0.881303452,-0.472550765,1,0.596096096,0.698732911
0.87630668,-0.481753674,1,0.597597598,0.699233078
0.871213811,-0.490903754,1,0.599099099,0.699733244
0.866025404,-0.5,1,0.600600601,0.700233411
0.860742027,-0.509041416,1,0.602102102,0.700733578
0.85536426,-0.518027009,1,0.603603604,0.701233745
0.849892693,-0.526955795,1,0.605105105,0.701733911
0.844327926,-0.535826795,1,0.606606607,0.702234078
0.838670568,-0.544639035,1,0.608108108,0.702734245
0.832921241,-0.553391549,1,0.60960961,0.703234411
0.827080574,-0.562083378,1,0.611111111,0.703734578
0.821149209,-0.570713568,1,0.612612613,0.704234745
0.815127796,-0.579281172,1,0.614114114,0.704734912
0.809016994,-0.587785252,1,0.615615616,0.705235078
0.802817475,-0.596224875,1,0.617117117,0.705735245
0.796529918,-0.604599115,1,0.618618619,0.706235412
0.790155012,-0.612907054,1,0.62012012,0.706735579
0.783693457,-0.62114778,1,0.621621622,0.707235745
0.777145961,-0.629320391,1,0.623123123,0.707735912
0.770513243,-0.63742399,1,0.624624625,0.708236079
0.763796029,-0.645457688,1,0.626126126,0.708736245
0.756995056,-0.653420604,1,0.627627628,0.709236412
0.75011107,-0.661311865,1,0.629129129,0.709736579
0.743144825,-0.669130606,1,0.630630631,0.710236746
0.736097087,-0.67687597,1,0.632132132,0.710736912
0.728968627,-0.684547106,1,0.633633634,0.711237079
0.721760228,-0.692143174,1,0.635135135,0.711737246
0.71447268,-0.699663341,1,0.636636637,0.712237412
0.707106781,-0.707106781,1,0.638138138,0.712737579
0.699663341,-0.71447268,1,0.63963964,0.713237746
0.692143174,-0.721760228,1,0.641141141,0.713737913
0.684547106,-0.728968627,1,0.642642643,0.714238079
0.67687597,-0.736097087,1,0.644144144,0.714738246
0.669130606,-0.743144825,1,0.645645646,0.715238413
0.661311865,-0.75011107,1,0.647147147,0.71573858
0.653420604,-0.756995056,1,0.648648649,0.716238746
0.645457688,-0.763796029,1,0.65015015,0.716738913
0.63742399,-0.770513243,1,0.651651652,0.71723908
0.629320391,-0.777145961,1,0.653153153,0.717739246
0.62114778,-0.783693457,1,0.654654655,0.718239413
0.612907054,-0.790155012,1,0.656156156,0.71873958
0.604599115,-0.796529918,1,0.657657658,0.719239747
0.596224875,-0.802817475,1,0.659159159,0.719739913
0.587785252,-0.809016994,1,0.660660661,0.72024008
0.579281172,-0.815127796,1,0.662162162,0.720740247
0.570713568,-0.821149209,1,0.663663664,0.721240413
0.562083378,-0.827080574,1,0.665165165,0.72174058
0.553391549,-0.832921241,1,0.666666667,0.722240747
0.544639035,-0.838670568,1,0.668168168,0.722740914
0.535826795,-0.844327926,1,0.66966967,0.72324108
0.526955795,-0.849892693,1,0.671171171,0.723741247
0.518027009,-0.85536426,1,0.672672673,0.724241414
0.509041416,-0.860742027,1,0.674174174,0.724741581
0.5,-0.866025404,1,0.675675676,0.725241747
0.490903754,-0.871213811,1,0.677177177,0.725741914
0.481753674,-0.87630668,1,0.678678679,0.726242081
0.472550765,-0.881303452,1,0.68018018,0.726742247
0.463296035,-0.886203579,1,0.681681682,0.727242414
0.4539905,-0.891006524,1,0.683183183,0.727742581
0.444635179,-0.89571176,1,0.684684685,0.728242748
0.435231099,-0.900318771,1,0.686186186,0.728742914
0.425779292,-0.904827052,1,0.687687688,0.729243081
0.416280792,-0.909236109,1,0.689189189,0.729743248
0.406736643,-0.913545458,1,0.690690691,0.730243414
0.397147891,-0.917754626,1,0.692192192,0.730743581
0.387515586,-0.921863152,1,0.693693694,0.731243748
0.377840787,-0.925870585,1,0.695195195,0.731743915
0.368124553,-0.929776486,1,0.696696697,0.732244081
0.35836795,-0.933580426,1,0.698198198,0.732744248
0.348572047,-0.937281989,1,0.6996997,0.733244415
0.33873792,-0.940880769,1,0.701201201,0.733744582
0.328866647,-0.94437637,1,0.702702703,0.734244748
0.318959309,-0.94776841,1,0.704204204,0.734744915
0.309016994,-0.951056516,1,0.705705706,0.735245082
0.299040792,-0.954240329,1,0.707207207,0.735745248
0.289031797,-0.957319498,1,0.708708709,0.736245415
0.278991106,-0.960293686,1,0.71021021,0.736745582
0.268919821,-0.963162567,1,0.711711712,0.737245749
0.258819045,-0.965925826,1,0.713213213,0.737745915
0.248689887,-0.968583161,1,0.714714715,0.738246082
0.238533458,-0.97113428,1,0.716216216,0.738746249
0.22835087,-0.973578903,1,0.717717718,0.739246415
0.218143241,-0.975916762,1,0.719219219,0.739746582
0.207911691,-0.978147601,1,0.720720721,0.740246749
0.19765734,-0.980271175,1,0.722222222,0.740746916
0.187381315,-0.982287251,1,0.723723724,0.741247082
0.17708474,-0.984195608,1,0.725225225,0.741747249
0.166768747,-0.985996037,1,0.726726727,0.742247416
0.156434465,-0.987688341,1,0.728228228,0.742747583
0.146083029,-0.989272333,1,0.72972973,0.743247749
0.135715572,-0.99074784,1,0.731231231,0.743747916
0.125333234,-0.992114701,1,0.732732733,0.744248083
0.11493715,-0.993372766,1,0.734234234,0.744748249
0.104528463,-0.994521895,1,0.735735736,0.745248416
0.094108313,-0.995561965,1,0.737237237,0.745748583
0.083677843,-0.996492859,1,0.738738739,0.74624875
0.073238197,-0.997314477,1,0.74024024,0.746748916
0.06279052,-0.998026728,1,0.741741742,0.747249083
0.052335956,-0.998629535,1,0.743243243,0.74774925
0.041875654,-0.99912283,1,0.744744745,0.748249416
0.031410759,-0.99950656,1,0.746246246,0.748749583
0.02094242,-0.999780683,1,0.747747748,0.74924975
0.010471784,-0.999945169,1,0.749249249,0.749749917
6.12E-16,-1,1,0.750750751,0.750250083
-0.010471784,-0.999945169,-1,0.752252252,0.75075025
-0.02094242,-0.999780683,-1,0.753753754,0.751250417
-0.031410759,-0.99950656,-1,0.755255255,0.751750584
-0.041875654,-0.99912283,-1,0.756756757,0.75225075
-0.052335956,-0.998629535,-1,0.758258258,0.752750917
-0.06279052,-0.998026728,-1,0.75975976,0.753251084
-0.073238197,-0.997314477,-1,0.761261261,0.75375125
-0.083677843,-0.996492859,-1,0.762762763,0.754251417
-0.094108313,-0.995561965,-1,0.764264264,0.754751584
-0.104528463,-0.994521895,-1,0.765765766,0.755251751
-0.11493715,-0.993372766,-1,0.767267267,0.755751917
-0.125333234,-0.992114701,-1,0.768768769,0.756252084
-0.135715572,-0.99074784,-1,0.77027027,0.756752251
-0.146083029,-0.989272333,-1,0.771771772,0.757252417
-0.156434465,-0.987688341,-1,0.773273273,0.757752584
-0.166768747,-0.985996037,-1,0.774774775,0.758252751
-0.17708474,-0.984195608,-1,0.776276276,0.758752918
-0.187381315,-0.982287251,-1,0.777777778,0.759253084
-0.19765734,-0.980271175,-1,0.779279279,0.759753251
-0.207911691,-0.978147601,-1,0.780780781,0.760253418
-0.218143241,-0.975916762,-1,0.782282282,0.760753585
-0.22835087,-0.973578903,-1,0.783783784,0.761253751
-0.238533458,-0.97113428,-1,0.785285285,0.761753918
-0.248689887,-0.968583161,-1,0.786786787,0.762254085
-0.258819045,-0.965925826,-1,0.788288288,0.762754251
-0.268919821,-0.963162567,-1,0.78978979,0.763254418
-0.278991106,-0.960293686,-1,0.791291291,0.763754585
-0.289031797,-0.957319498,-1,0.792792793,0.764254752
-0.299040792,-0.954240329,-1,0.794294294,0.764754918
-0.309016994,-0.951056516,-1,0.795795796,0.765255085
-0.318959309,-0.94776841,-1,0.797297297,0.765755252
-0.328866647,-0.94437637,-1,0.798798799,0.766255418
-0.33873792,-0.940880769,-1,0.8003003,0.766755585
-0.348572047,-0.937281989,-1,0.801801802,0.767255752
